longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,pop_per_household,bedrooms_per_room
-122.12,37.4,31.0,2356.0,405.0,921.0,358.0,7.0245,500001.0,NEAR BAY,6.581005586592179,2.5726256983240225,0.1719015280135823
-122.12,37.39,34.0,3561.0,497.0,1336.0,501.0,8.9172,500001.0,NEAR BAY,7.107784431137724,2.6666666666666665,0.1395675372086492
-122.12,37.38,34.0,1443.0,218.0,504.0,200.0,8.4709,500001.0,NEAR BAY,7.215,2.52,0.151074151074151
-122.12,37.4,32.0,3514.0,473.0,1583.0,480.0,10.3894,500001.0,NEAR BAY,7.320833333333334,3.2979166666666666,0.1346044393853158
-122.13,37.4,29.0,6027.0,1195.0,2687.0,1171.0,5.1335,461200.0,NEAR BAY,5.146883005977797,2.294619982920581,0.198274431723909
-122.13,37.41,36.0,4787.0,900.0,2039.0,890.0,5.4063,440900.0,NEAR BAY,5.378651685393258,2.291011235955056,0.1880091915604763
-122.14,37.41,35.0,2419.0,426.0,949.0,433.0,6.4588,437100.0,NEAR BAY,5.586605080831409,2.191685912240185,0.1761058288548987
-122.14,37.42,46.0,206.0,44.0,134.0,51.0,4.15,265000.0,NEAR BAY,4.03921568627451,2.627450980392157,0.2135922330097087
-122.13,37.42,36.0,3982.0,1045.0,2251.0,995.0,3.5364,314100.0,NEAR BAY,4.002010050251256,2.2623115577889448,0.2624309392265193
-122.12,37.41,33.0,2892.0,617.0,1250.0,581.0,5.3727,360900.0,NEAR BAY,4.977624784853701,2.1514629948364887,0.2133471645919778
-122.11,37.43,35.0,3584.0,535.0,1405.0,538.0,7.3023,451300.0,NEAR BAY,6.661710037174721,2.6115241635687734,0.1492745535714285
-122.11,37.43,35.0,3905.0,565.0,1562.0,553.0,7.313,463700.0,NEAR BAY,7.061482820976492,2.824593128390597,0.1446862996158771
-122.11,37.42,32.0,3058.0,595.0,1267.0,540.0,6.4949,417800.0,NEAR BAY,5.662962962962963,2.346296296296296,0.1945716154349248
-122.11,37.41,35.0,2712.0,428.0,1084.0,425.0,7.1382,443800.0,NEAR BAY,6.381176470588235,2.550588235294118,0.1578171091445427
-122.11,37.41,33.0,1641.0,284.0,659.0,282.0,6.0884,432900.0,NEAR BAY,5.819148936170213,2.3368794326241136,0.1730652041438147
-122.12,37.42,35.0,2445.0,533.0,1187.0,519.0,5.2803,362100.0,NEAR BAY,4.710982658959537,2.2870905587668595,0.2179959100204499
-122.12,37.42,36.0,2607.0,551.0,1165.0,523.0,5.1524,373100.0,NEAR BAY,4.984703632887189,2.2275334608030595,0.2113540467970847
-122.13,37.43,40.0,3454.0,648.0,1498.0,647.0,5.2114,438400.0,NEAR BAY,5.338485316846986,2.3153013910355487,0.1876085697741748
-122.13,37.43,32.0,4398.0,878.0,1799.0,792.0,4.7375,431900.0,NEAR BAY,5.553030303030303,2.271464646464646,0.1996361982719418
-122.12,37.43,36.0,3212.0,553.0,1455.0,574.0,6.46,425500.0,NEAR BAY,5.59581881533101,2.534843205574913,0.1721668742216687
-122.12,37.44,33.0,2974.0,623.0,1435.0,588.0,5.485,406300.0,NEAR BAY,5.057823129251701,2.4404761904761907,0.2094821788836583
-122.13,37.44,42.0,2390.0,462.0,1146.0,468.0,6.3111,397400.0,NEAR BAY,5.106837606837607,2.448717948717949,0.1933054393305439
-122.12,37.44,33.0,1509.0,303.0,748.0,268.0,4.875,373400.0,NEAR BAY,5.630597014925373,2.791044776119403,0.2007952286282306
-122.11,37.44,35.0,2016.0,349.0,1023.0,376.0,5.6413,376600.0,NEAR BAY,5.361702127659575,2.720744680851064,0.1731150793650793
-122.12,37.43,33.0,3262.0,668.0,1411.0,626.0,5.316,398100.0,NEAR BAY,5.210862619808307,2.253993610223642,0.2047823421213979
-122.13,37.45,37.0,2295.0,332.0,933.0,332.0,6.7257,500001.0,NEAR BAY,6.912650602409639,2.810240963855421,0.1446623093681917
-122.13,37.45,37.0,1287.0,197.0,510.0,206.0,7.9029,500001.0,NEAR BAY,6.247572815533981,2.4757281553398056,0.153069153069153
-122.13,37.45,41.0,3233.0,540.0,1251.0,506.0,6.6354,500001.0,NEAR BAY,6.3893280632411065,2.472332015810277,0.167027528611197
-122.13,37.44,43.0,3004.0,440.0,1088.0,427.0,9.1508,500001.0,NEAR BAY,7.035128805620609,2.548009367681499,0.1464713715046604
-122.13,37.44,38.0,2835.0,447.0,1148.0,446.0,5.9277,446600.0,NEAR BAY,6.356502242152466,2.5739910313901344,0.1576719576719576
-122.15,37.46,39.0,906.0,109.0,353.0,112.0,10.3942,500001.0,NEAR BAY,8.089285714285714,3.1517857142857144,0.1203090507726269
-122.16,37.45,52.0,1135.0,219.0,441.0,200.0,7.5418,492000.0,NEAR BAY,5.675,2.205,0.1929515418502202
-122.15,37.46,52.0,1803.0,257.0,683.0,259.0,10.9508,500001.0,NEAR BAY,6.961389961389961,2.637065637065637,0.1425402107598447
-122.14,37.45,52.0,3841.0,537.0,1391.0,540.0,7.8647,500001.0,NEAR BAY,7.112962962962963,2.575925925925926,0.139807341838063
-122.15,37.45,52.0,2117.0,353.0,734.0,328.0,6.767,500001.0,NEAR BAY,6.454268292682927,2.2378048780487805,0.1667453944260746
-122.14,37.45,48.0,2074.0,297.0,700.0,279.0,8.7051,500001.0,NEAR BAY,7.433691756272402,2.508960573476702,0.1432015429122468
-122.15,37.45,52.0,568.0,91.0,219.0,75.0,6.1575,500001.0,NEAR BAY,7.573333333333333,2.92,0.1602112676056338
-122.16,37.45,19.0,2207.0,810.0,1304.0,775.0,2.1406,402500.0,NEAR BAY,2.847741935483871,1.6825806451612904,0.3670140462165836
-122.16,37.45,37.0,2926.0,874.0,1363.0,815.0,4.5987,356000.0,NEAR BAY,3.5901840490797547,1.6723926380368097,0.2987012987012987
-122.16,37.44,34.0,2199.0,529.0,1193.0,532.0,4.2972,405900.0,NEAR BAY,4.133458646616542,2.242481203007519,0.2405638926784902
-122.15,37.44,52.0,2063.0,320.0,774.0,309.0,7.2543,500001.0,NEAR BAY,6.676375404530744,2.504854368932039,0.1551139117789626
-122.15,37.44,52.0,1400.0,217.0,522.0,227.0,4.9861,500001.0,NEAR BAY,6.167400881057269,2.299559471365639,0.155
-122.15,37.44,52.0,1945.0,293.0,708.0,275.0,6.1655,500001.0,NEAR BAY,7.072727272727272,2.5745454545454547,0.1506426735218509
-122.14,37.44,52.0,3117.0,468.0,1114.0,421.0,6.6756,500001.0,NEAR BAY,7.403800475059382,2.646080760095012,0.1501443695861405
-122.14,37.43,52.0,1944.0,308.0,696.0,293.0,8.2664,500001.0,NEAR BAY,6.63481228668942,2.3754266211604094,0.1584362139917695
-122.14,37.43,52.0,1327.0,190.0,467.0,189.0,12.5902,500001.0,NEAR BAY,7.021164021164021,2.4708994708994707,0.1431801055011303
-122.14,37.43,52.0,1383.0,227.0,551.0,249.0,6.5829,500001.0,NEAR BAY,5.554216867469879,2.21285140562249,0.1641359363702096
-122.15,37.43,47.0,2600.0,490.0,1149.0,465.0,5.0203,476300.0,NEAR BAY,5.591397849462366,2.470967741935484,0.1884615384615384
-122.15,37.42,44.0,3558.0,839.0,1779.0,832.0,3.9243,404800.0,NEAR BAY,4.276442307692308,2.1382211538461537,0.2358066329398538
-122.14,37.43,18.0,2060.0,563.0,1144.0,600.0,4.0686,378600.0,NEAR BAY,3.433333333333333,1.9066666666666667,0.2733009708737864
-122.16,37.42,34.0,4448.0,610.0,2571.0,581.0,11.0492,500001.0,NEAR OCEAN,7.655765920826162,4.42512908777969,0.1371402877697841
-122.15,37.41,15.0,2577.0,360.0,979.0,364.0,10.476,500001.0,NEAR BAY,7.079670329670329,2.68956043956044,0.139697322467986
-122.17,37.43,24.0,3924.0,1142.0,7174.0,950.0,4.0972,387500.0,NEAR OCEAN,4.130526315789473,7.551578947368421,0.2910295616717635
-122.15,37.41,29.0,473.0,103.0,359.0,87.0,7.0309,475000.0,NEAR BAY,5.436781609195402,4.126436781609195,0.2177589852008456
-122.18,37.41,21.0,1034.0,117.0,323.0,117.0,10.7237,500001.0,NEAR OCEAN,8.837606837606838,2.7606837606837606,0.1131528046421663
-122.13,37.39,27.0,3385.0,427.0,1248.0,409.0,12.0372,500001.0,NEAR BAY,8.276283618581907,3.0513447432762835,0.1261447562776957
-122.12,37.37,37.0,1446.0,181.0,549.0,190.0,10.7355,500001.0,NEAR BAY,7.610526315789474,2.889473684210526,0.1251728907330567
-122.11,37.36,34.0,1575.0,183.0,511.0,180.0,13.1867,500001.0,NEAR BAY,8.75,2.838888888888889,0.1161904761904761
-122.13,37.37,30.0,2139.0,260.0,742.0,242.0,11.806,500001.0,NEAR BAY,8.838842975206612,3.066115702479338,0.1215521271622253
-122.14,37.38,26.0,2859.0,343.0,951.0,336.0,10.4277,500001.0,NEAR BAY,8.508928571428571,2.830357142857143,0.1199720181881776
-122.1,37.36,32.0,1433.0,199.0,498.0,201.0,9.3586,500001.0,NEAR BAY,7.129353233830845,2.4776119402985075,0.1388695045359386
-122.1,37.36,35.0,2063.0,266.0,676.0,252.0,8.5294,500001.0,NEAR BAY,8.186507936507937,2.6825396825396823,0.1289384391662627
-122.09,37.35,37.0,1795.0,285.0,791.0,261.0,7.5794,500001.0,NEAR BAY,6.8773946360153255,3.0306513409961684,0.1587743732590529
-122.09,37.35,30.0,1502.0,186.0,501.0,180.0,10.0259,500001.0,NEAR BAY,8.344444444444445,2.783333333333333,0.1238348868175765
-122.14,37.36,23.0,11294.0,1377.0,3840.0,1367.0,12.1387,500001.0,NEAR BAY,8.261887344550109,2.809070958302853,0.1219231450327607
-122.15,37.35,23.0,3814.0,485.0,1344.0,464.0,12.9792,500001.0,NEAR BAY,8.219827586206897,2.896551724137931,0.127163083377032
-122.11,37.31,7.0,189.0,26.0,84.0,29.0,13.8093,500001.0,<1H OCEAN,6.517241379310345,2.896551724137931,0.1375661375661375
-122.12,37.29,11.0,436.0,70.0,212.0,75.0,8.6196,500001.0,<1H OCEAN,5.8133333333333335,2.8266666666666667,0.1605504587155963
-122.12,37.28,21.0,349.0,64.0,149.0,56.0,5.8691,360000.0,<1H OCEAN,6.232142857142857,2.6607142857142856,0.1833810888252149
-122.08,37.24,21.0,427.0,63.0,182.0,70.0,11.3283,500001.0,<1H OCEAN,6.1,2.6,0.1475409836065573
-122.01,37.18,37.0,3852.0,652.0,1534.0,567.0,5.8596,318700.0,<1H OCEAN,6.7936507936507935,2.7054673721340388,0.1692627206645898
-121.98,37.16,42.0,2533.0,433.0,957.0,398.0,5.3468,279900.0,<1H OCEAN,6.364321608040201,2.4045226130653266,0.1709435452033162
-121.9,37.16,43.0,1529.0,311.0,570.0,250.0,5.2366,293300.0,<1H OCEAN,6.116,2.28,0.2034009156311314
-121.93,37.13,37.0,1150.0,203.0,511.0,179.0,5.7415,398500.0,<1H OCEAN,6.424581005586592,2.854748603351956,0.1765217391304347
-121.88,37.24,24.0,4420.0,996.0,2981.0,975.0,3.506,226400.0,<1H OCEAN,4.533333333333333,3.057435897435897,0.2253393665158371
-121.9,37.24,24.0,7521.0,1364.0,3970.0,1318.0,4.4004,255800.0,<1H OCEAN,5.706373292867982,3.0121396054628224,0.1813588618534769
-121.86,37.22,18.0,7245.0,1029.0,2893.0,1049.0,6.9508,361200.0,<1H OCEAN,6.906577693040991,2.757864632983794,0.1420289855072463
-121.86,37.23,24.0,4337.0,670.0,1936.0,652.0,5.8904,271400.0,<1H OCEAN,6.651840490797546,2.9693251533742333,0.1544846668203827
-121.85,37.22,21.0,6203.0,798.0,2494.0,800.0,7.7201,362700.0,<1H OCEAN,7.75375,3.1175,0.1286474286635499
-121.89,37.21,14.0,5636.0,697.0,2281.0,680.0,8.4262,459200.0,<1H OCEAN,8.288235294117648,3.3544117647058824,0.1236692689850958
-121.84,37.18,6.0,9176.0,1201.0,3637.0,1138.0,8.3837,473400.0,<1H OCEAN,8.063268892794376,3.195957820738137,0.1308849171752397
-121.87,37.22,17.0,2825.0,365.0,1052.0,345.0,8.0595,485000.0,<1H OCEAN,8.18840579710145,3.0492753623188404,0.1292035398230088
-121.87,37.22,26.0,1921.0,250.0,725.0,253.0,7.6933,405900.0,<1H OCEAN,7.592885375494071,2.865612648221344,0.1301405517959396
-121.86,37.21,23.0,2552.0,305.0,916.0,316.0,9.1974,500001.0,<1H OCEAN,8.075949367088608,2.8987341772151898,0.1195141065830721
-121.87,37.21,18.0,1080.0,122.0,382.0,121.0,9.08,500001.0,<1H OCEAN,8.925619834710744,3.15702479338843,0.1129629629629629
-121.83,37.23,7.0,5389.0,903.0,2232.0,825.0,6.6659,500001.0,<1H OCEAN,6.532121212121212,2.7054545454545456,0.1675635553906105
-121.8,37.19,45.0,1797.0,303.0,870.0,281.0,4.5417,434500.0,<1H OCEAN,6.395017793594306,3.096085409252669,0.1686143572621035
-121.84,37.21,15.0,5468.0,676.0,2221.0,675.0,8.3792,418300.0,<1H OCEAN,8.10074074074074,3.29037037037037,0.1236283833211411
-121.83,37.2,6.0,3694.0,574.0,1554.0,527.0,6.8333,348000.0,<1H OCEAN,7.009487666034156,2.94876660341556,0.1553871142393069
-121.83,37.21,14.0,2714.0,361.0,1259.0,375.0,7.7738,387500.0,<1H OCEAN,7.237333333333333,3.357333333333333,0.1330140014738393
-121.89,37.23,16.0,3574.0,466.0,1503.0,487.0,8.1988,355900.0,<1H OCEAN,7.338809034907597,3.086242299794661,0.1303861219921656
-121.89,37.23,20.0,7754.0,976.0,3094.0,941.0,8.19,361600.0,<1H OCEAN,8.240170031880977,3.287991498405951,0.1258705184420944
-121.88,37.24,14.0,7174.0,950.0,2782.0,899.0,8.3065,394200.0,<1H OCEAN,7.979977753058955,3.0945494994438265,0.132422637301366
-121.87,37.23,19.0,7357.0,963.0,3018.0,981.0,6.9473,361400.0,<1H OCEAN,7.499490316004078,3.076452599388379,0.1308957455484572
-121.87,37.27,16.0,3298.0,451.0,1542.0,423.0,6.7064,305600.0,<1H OCEAN,7.796690307328605,3.645390070921986,0.1367495451788963
-121.87,37.27,25.0,1730.0,226.0,721.0,243.0,7.5845,279300.0,<1H OCEAN,7.1193415637860085,2.967078189300412,0.130635838150289
-121.86,37.27,19.0,1852.0,268.0,866.0,272.0,5.6139,279500.0,<1H OCEAN,6.8088235294117645,3.1838235294117645,0.1447084233261339
-121.87,37.27,18.0,3561.0,560.0,1753.0,553.0,5.0292,269400.0,<1H OCEAN,6.439421338155515,3.16998191681736,0.157259196854816
-121.86,37.27,17.0,4393.0,709.0,2292.0,692.0,5.6876,246500.0,<1H OCEAN,6.348265895953757,3.3121387283237,0.1613931254268154
-121.77,37.23,15.0,4713.0,769.0,2519.0,778.0,5.6958,253800.0,<1H OCEAN,6.057840616966581,3.2377892030848328,0.1631657118608105
-121.77,37.22,16.0,1617.0,306.0,667.0,264.0,4.5221,191100.0,<1H OCEAN,6.125,2.5265151515151514,0.1892393320964749
-121.77,37.22,16.0,3992.0,540.0,2097.0,555.0,6.7287,299300.0,<1H OCEAN,7.192792792792793,3.7783783783783775,0.1352705410821643
-121.76,37.23,16.0,4274.0,715.0,2240.0,704.0,5.4218,233900.0,<1H OCEAN,6.071022727272728,3.1818181818181817,0.1672905942910622
-121.84,37.25,25.0,5939.0,989.0,3275.0,954.0,5.6488,234600.0,<1H OCEAN,6.2253668763102725,3.432914046121593,0.166526351237582
-121.83,37.23,22.0,5507.0,841.0,2785.0,848.0,6.0889,245200.0,<1H OCEAN,6.494103773584905,3.2841981132075477,0.1527147267114581
-121.84,37.24,18.0,3574.0,504.0,1803.0,536.0,6.7836,274100.0,<1H OCEAN,6.667910447761194,3.363805970149253,0.1410184667039731
-121.84,37.24,24.0,7991.0,1286.0,4017.0,1213.0,5.4741,238800.0,<1H OCEAN,6.587798845836768,3.3116240725474038,0.1609310474283569
-121.85,37.24,17.0,6425.0,1268.0,3934.0,1238.0,5.1228,237600.0,<1H OCEAN,5.189822294022617,3.1777059773828755,0.1973540856031128
-121.86,37.25,16.0,6958.0,1300.0,2965.0,1217.0,4.2885,262400.0,<1H OCEAN,5.71733771569433,2.436318816762531,0.1868352974992814
-121.83,37.28,17.0,3057.0,606.0,2030.0,602.0,5.2166,230900.0,<1H OCEAN,5.078073089700997,3.372093023255814,0.198233562315996
-121.81,37.27,20.0,3244.0,520.0,1769.0,469.0,5.9214,224000.0,<1H OCEAN,6.91684434968017,3.771855010660981,0.1602959309494451
-121.8,37.27,17.0,3912.0,737.0,2693.0,746.0,5.0772,221500.0,<1H OCEAN,5.243967828418231,3.609919571045576,0.1883946830265848
-121.82,37.27,16.0,2030.0,321.0,1343.0,365.0,6.3566,279100.0,<1H OCEAN,5.561643835616438,3.67945205479452,0.158128078817734
-121.81,37.27,22.0,2996.0,695.0,2169.0,607.0,4.3438,209700.0,<1H OCEAN,4.9357495881383855,3.57331136738056,0.2319759679572763
-121.8,37.26,26.0,1394.0,238.0,990.0,315.0,4.8862,195000.0,<1H OCEAN,4.425396825396826,3.142857142857143,0.1707317073170731
-121.8,37.26,18.0,3631.0,947.0,2357.0,757.0,2.875,184400.0,<1H OCEAN,4.796565389696169,3.1136063408190227,0.2608096942990912
-121.85,37.27,17.0,1957.0,261.0,863.0,269.0,7.3339,294200.0,<1H OCEAN,7.275092936802974,3.20817843866171,0.1333673990802248
-121.84,37.27,9.0,3624.0,812.0,1856.0,721.0,4.2083,198400.0,<1H OCEAN,5.026352288488211,2.574202496532594,0.2240618101545254
-121.84,37.27,17.0,2795.0,482.0,1904.0,506.0,5.0186,250800.0,<1H OCEAN,5.523715415019763,3.762845849802372,0.1724508050089445
-121.83,37.27,8.0,4454.0,1058.0,2595.0,1027.0,4.5615,282600.0,<1H OCEAN,4.336903602726387,2.5267770204479065,0.2375392905253704
-121.84,37.27,16.0,2429.0,387.0,1293.0,363.0,5.5,253200.0,<1H OCEAN,6.691460055096419,3.56198347107438,0.1593248250308769
-121.83,37.27,14.0,2855.0,380.0,1420.0,383.0,6.6712,311500.0,<1H OCEAN,7.454308093994778,3.70757180156658,0.1330998248686515
-121.82,37.26,10.0,3030.0,574.0,1623.0,589.0,5.1356,218700.0,<1H OCEAN,5.144312393887946,2.7555178268251272,0.1894389438943894
-121.83,37.26,11.0,2394.0,403.0,1393.0,409.0,5.5875,259300.0,<1H OCEAN,5.853300733496333,3.4058679706601467,0.1683375104427736
-121.81,37.26,14.0,3379.0,683.0,1465.0,620.0,4.0547,236200.0,<1H OCEAN,5.45,2.3629032258064515,0.2021308079313406
-121.81,37.26,16.0,1911.0,327.0,1158.0,332.0,5.9359,249500.0,<1H OCEAN,5.756024096385542,3.4879518072289155,0.1711145996860282
-121.81,37.25,20.0,3398.0,771.0,1231.0,744.0,2.0288,350000.0,<1H OCEAN,4.567204301075269,1.6545698924731185,0.2268981753972925
-121.81,37.25,12.0,2070.0,587.0,1216.0,532.0,4.1926,244500.0,<1H OCEAN,3.890977443609023,2.2857142857142856,0.2835748792270531
-121.83,37.26,7.0,3609.0,751.0,1739.0,682.0,4.5033,213100.0,<1H OCEAN,5.2917888563049855,2.5498533724340176,0.2080908839013577
-121.82,37.25,16.0,2650.0,600.0,1969.0,586.0,3.9461,194300.0,<1H OCEAN,4.522184300341297,3.360068259385665,0.2264150943396226
-121.83,37.25,17.0,2332.0,637.0,1636.0,623.0,3.1932,123400.0,<1H OCEAN,3.7431781701444624,2.626003210272873,0.273156089193825
-121.87,37.26,17.0,1051.0,172.0,446.0,173.0,5.6652,234500.0,<1H OCEAN,6.07514450867052,2.578034682080925,0.1636536631779258
-121.86,37.26,16.0,2814.0,485.0,1305.0,465.0,5.5121,224100.0,<1H OCEAN,6.051612903225807,2.806451612903226,0.1723525230987917
-121.87,37.26,24.0,2383.0,343.0,1146.0,341.0,5.6223,265700.0,<1H OCEAN,6.988269794721408,3.360703812316716,0.1439362148552245
-121.85,37.26,16.0,1982.0,280.0,1030.0,297.0,6.4339,289200.0,<1H OCEAN,6.673400673400673,3.468013468013468,0.1412714429868819
-121.85,37.26,16.0,2312.0,303.0,1158.0,295.0,7.4323,311800.0,<1H OCEAN,7.83728813559322,3.925423728813559,0.1310553633217993
-121.85,37.26,16.0,1816.0,241.0,793.0,234.0,6.8194,291200.0,<1H OCEAN,7.760683760683761,3.388888888888889,0.1327092511013216
-121.84,37.26,5.0,1808.0,340.0,825.0,339.0,5.0509,184800.0,<1H OCEAN,5.333333333333333,2.433628318584071,0.1880530973451327
-121.83,37.26,15.0,3243.0,551.0,1752.0,551.0,5.5849,257400.0,<1H OCEAN,5.885662431941924,3.17967332123412,0.1699044094973789
-121.84,37.25,17.0,2363.0,473.0,1369.0,442.0,4.8355,141600.0,<1H OCEAN,5.346153846153846,3.0972850678733037,0.2001692763436309
-121.87,37.25,4.0,2498.0,775.0,1213.0,631.0,3.7844,183900.0,<1H OCEAN,3.958795562599049,1.9223454833597464,0.310248198558847
-121.85,37.25,20.0,3773.0,624.0,1965.0,607.0,5.4939,241200.0,<1H OCEAN,6.215815485996705,3.2372322899505765,0.1653856347733898
-121.83,37.24,23.0,2543.0,388.0,1297.0,385.0,5.9164,237400.0,<1H OCEAN,6.605194805194805,3.3688311688311687,0.1525756979944947
-121.81,37.24,21.0,3250.0,610.0,1978.0,568.0,4.5,234400.0,<1H OCEAN,5.721830985915493,3.482394366197183,0.1876923076923076
-121.82,37.24,20.0,3671.0,567.0,1944.0,589.0,6.0538,241000.0,<1H OCEAN,6.232597623089983,3.300509337860781,0.1544538272950149
-121.82,37.25,24.0,3344.0,531.0,1768.0,541.0,5.8305,245600.0,<1H OCEAN,6.181146025878004,3.268022181146026,0.1587918660287081
-121.82,37.25,25.0,4021.0,634.0,2178.0,650.0,5.1663,241200.0,<1H OCEAN,6.186153846153847,3.350769230769231,0.1576722208405869
-121.81,37.25,5.0,1975.0,520.0,861.0,440.0,4.4565,159000.0,<1H OCEAN,4.488636363636363,1.9568181818181816,0.2632911392405063
-121.81,37.25,25.0,4096.0,623.0,2128.0,618.0,6.2957,251800.0,<1H OCEAN,6.627831715210356,3.44336569579288,0.152099609375
-121.82,37.23,23.0,4487.0,584.0,2024.0,580.0,7.5218,291500.0,<1H OCEAN,7.7362068965517246,3.489655172413793,0.1301537775796746
-121.82,37.23,25.0,2349.0,394.0,1266.0,383.0,4.9688,233100.0,<1H OCEAN,6.133159268929504,3.3054830287206265,0.1677309493401447
-121.81,37.23,16.0,1674.0,281.0,850.0,254.0,5.3157,253300.0,<1H OCEAN,6.590551181102362,3.3464566929133857,0.1678614097968936
-121.81,37.23,19.0,2635.0,427.0,1497.0,410.0,6.3178,248000.0,<1H OCEAN,6.426829268292683,3.651219512195122,0.1620493358633776
-121.81,37.23,24.0,2413.0,369.0,1237.0,381.0,6.4328,257200.0,<1H OCEAN,6.333333333333333,3.2467191601049867,0.1529216742644011
-121.81,37.23,17.0,2319.0,324.0,1076.0,338.0,6.4664,278300.0,<1H OCEAN,6.8609467455621305,3.1834319526627217,0.1397153945666235
-121.78,37.24,17.0,2123.0,341.0,1067.0,339.0,6.0062,262700.0,<1H OCEAN,6.262536873156342,3.147492625368732,0.160621761658031
-121.78,37.22,18.0,2127.0,387.0,1547.0,402.0,5.0958,217100.0,<1H OCEAN,5.291044776119403,3.8482587064676617,0.1819464033850493
-121.78,37.23,18.0,1747.0,317.0,1055.0,285.0,5.898,229100.0,<1H OCEAN,6.129824561403509,3.701754385964912,0.1814539210074413
-121.79,37.23,16.0,2240.0,300.0,1221.0,305.0,6.0198,289600.0,<1H OCEAN,7.344262295081967,4.00327868852459,0.1339285714285714
-121.79,37.23,17.0,2281.0,359.0,1226.0,394.0,5.4193,259500.0,<1H OCEAN,5.789340101522843,3.1116751269035534,0.1573871109162647
-121.8,37.23,18.0,3179.0,526.0,1663.0,507.0,5.9225,265800.0,<1H OCEAN,6.270216962524655,3.280078895463511,0.1654608367411135
-121.8,37.23,18.0,2581.0,358.0,1284.0,377.0,6.7385,272400.0,<1H OCEAN,6.846153846153846,3.405835543766578,0.1387059279349089
-121.8,37.27,10.0,3301.0,593.0,2190.0,575.0,6.223,260700.0,<1H OCEAN,5.740869565217391,3.808695652173913,0.1796425325658891
-121.8,37.26,16.0,1868.0,285.0,995.0,284.0,5.9053,260500.0,<1H OCEAN,6.577464788732394,3.5035211267605635,0.1525695931477516
-121.76,37.26,17.0,250.0,52.0,141.0,51.0,4.6458,500001.0,<1H OCEAN,4.901960784313726,2.764705882352941,0.208
-121.77,37.24,12.0,10236.0,1878.0,5674.0,1816.0,4.747,261100.0,<1H OCEAN,5.636563876651983,3.1244493392070485,0.1834701055099648
-121.7,37.2,15.0,531.0,154.0,469.0,155.0,4.65,385700.0,<1H OCEAN,3.425806451612903,3.0258064516129037,0.2900188323917137
-121.74,37.19,11.0,1290.0,197.0,881.0,191.0,4.2039,500001.0,<1H OCEAN,6.7539267015706805,4.612565445026178,0.1527131782945736
-121.72,37.16,21.0,1062.0,179.0,631.0,185.0,4.7386,394100.0,<1H OCEAN,5.7405405405405405,3.4108108108108106,0.1685499058380414
-121.68,37.0,19.0,3754.0,588.0,1692.0,550.0,6.7644,412600.0,<1H OCEAN,6.825454545454545,3.076363636363636,0.1566329248801278
-121.61,37.15,16.0,5498.0,729.0,2051.0,694.0,7.8601,416300.0,<1H OCEAN,7.922190201729107,2.9553314121037464,0.1325936704256093
-121.6,37.13,14.0,9483.0,1361.0,4108.0,1281.0,7.5,344500.0,<1H OCEAN,7.402810304449648,3.2068696330991413,0.1435199831277022
-121.64,37.15,13.0,4780.0,798.0,2795.0,764.0,6.1684,288100.0,<1H OCEAN,6.2565445026178015,3.6583769633507854,0.1669456066945606
-121.64,37.14,14.0,5487.0,1024.0,2823.0,979.0,4.175,229800.0,<1H OCEAN,5.604698672114402,2.8835546475995915,0.1866229269181702
-121.63,37.12,17.0,1830.0,398.0,1110.0,388.0,2.4821,248200.0,<1H OCEAN,4.716494845360825,2.8608247422680413,0.2174863387978142
-121.69,37.14,12.0,4077.0,590.0,1618.0,540.0,5.2951,386200.0,<1H OCEAN,7.55,2.9962962962962965,0.1447142506745155
